,level_0,index,id,time,SAT_M,SAT_V,choice,outcome,tuition,quality,hs_GPA,univ_type,type,A_N,A_S,augmented,choicecat,unskilled,hp,skilled1,skilled2,skilled3,tmajor,terminalGPA,state,skilledsector,tdropout,cumulativeGPA,tGPA,univ_type_num,numeric_state,dSTEM,col_type,numeric_choice,ed_emax_mapping,skilled_emax_mapping_abridged,unskilled_emax_mapping,lastchoiceraw,lastchoice,prior_skilled
3782,3782,3782,292,6,650,750,skilled3,2.8537505164470276,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3783,3783,3783,292,7,650,750,skilled3,3.2536879083695003,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,2,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3784,3784,3784,292,8,650,750,skilled3,3.389408157802288,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,3,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3785,3785,3785,292,9,650,750,skilled3,3.4967854991265983,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,4,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3786,3786,3786,292,10,650,750,skilled3,3.001894290623055,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,5,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3787,3787,3787,292,11,650,750,skilled3,3.4827551799909333,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,6,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3788,3788,3788,292,12,650,750,skilled3,3.62430689557341,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,7,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3789,3789,3789,292,13,650,750,skilled3,4.0305384017344625,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,8,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3790,3790,3790,292,14,650,750,skilled3,5.281363745952605,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,9,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3791,3791,3791,292,15,650,750,skilled3,3.57716550885651,6.15554343266245,0,380,priv_rel,lwage,0,0,0,skilled3,0,0,0,0,10,nonSTEM,341.035514948367,skilled,2,-1,341.035514948367,340,2,7,0,2,6,12,24,0,6.0,6,2
3792,3792,3792,293,1,640,670,nonSTEM,355.413486207589,5.05156810202532,0,380,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,365.1033715518972,t1,,-1,355.413486207589,360,0,6,0,1,1,21,-1,0,,-1,-1
3793,3793,3793,293,2,640,670,nonSTEM,335.0,5.05156810202532,0,380,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,365.1033715518972,t1nonSTEM,,-1,345.2067431037945,360,0,1,0,1,1,21,-1,0,1.0,1,-1
3794,3794,3794,293,3,640,670,nonSTEM,370.0,5.05156810202532,0,380,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,365.1033715518972,STEMReqNotMet,,-1,353.4711620691963,360,0,3,0,1,1,21,-1,0,1.0,1,-1
3795,3795,3795,293,4,640,670,nonSTEM,400.0,5.05156810202532,0,380,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,365.1033715518972,t3nonSTEM,,-1,365.1033715518972,360,0,5,0,1,1,21,-1,0,1.0,1,-1
3796,3796,3796,293,5,640,670,skilled3,2.591050679392574,5.05156810202532,0,380,public,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,365.1033715518972,skilled,2,-1,365.1033715518972,360,0,7,0,2,6,21,25,0,1.0,1,-1
3797,3797,3797,293,6,640,670,skilled2,3.2401012406516236,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,0,1,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,6.0,6,2
3798,3798,3798,293,7,640,670,skilled2,3.590120449536919,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,1,1,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,5.0,5,1
3799,3799,3799,293,8,640,670,skilled3,2.544824156089453,5.05156810202532,0,380,public,lwage,0,0,0,skilled3,0,0,0,2,1,nonSTEM,365.1033715518972,skilled,2,-1,365.1033715518972,360,0,7,0,2,6,21,25,0,5.0,5,1
3800,3800,3800,293,9,640,670,skilled2,3.7022202723440616,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,2,2,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,6.0,6,2
3801,3801,3801,293,10,640,670,skilled2,3.4015121528769137,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,3,2,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,5.0,5,1
3802,3802,3802,293,11,640,670,skilled2,3.9495022781735973,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,4,2,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,5.0,5,1
3803,3803,3803,293,12,640,670,skilled2,4.097456460706812,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,5,2,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,5.0,5,1
3804,3804,3804,293,13,640,670,skilled2,3.9030789416736047,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,6,2,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,5.0,5,1
3805,3805,3805,293,14,640,670,skilled2,4.202620743011465,5.05156810202532,0,380,public,lwage,0,0,0,skilled2,0,0,0,7,2,nonSTEM,365.1033715518972,skilled,1,-1,365.1033715518972,360,0,7,0,2,5,21,25,0,5.0,5,1
3806,3806,3806,293,15,640,670,skilled3,2.803503584232899,5.05156810202532,0,380,public,lwage,0,0,0,skilled3,0,0,0,8,2,nonSTEM,365.1033715518972,skilled,2,-1,365.1033715518972,360,0,7,0,2,6,21,25,0,5.0,5,1
3807,3807,3807,294,1,550,550,STEM,377.005472384851,9.37089019903411,0,330,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,318.00136809621273,t1,,-1,377.005472384851,320,1,6,0,1,0,9,-1,0,,-1,-1
3808,3808,3808,294,2,550,550,STEM,340.0,9.37089019903411,0,330,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,318.00136809621273,t1STEM,,-1,358.50273619242546,320,1,0,0,1,0,9,-1,0,0.0,0,-1
3809,3809,3809,294,3,550,550,nonSTEM,290.0,9.37089019903411,0,330,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,318.00136809621273,STEMReqMet,,-1,335.6684907949503,320,1,2,0,1,1,9,-1,0,0.0,0,-1
3810,3810,3810,294,4,550,550,nonSTEM,265.0,9.37089019903411,0,330,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,318.00136809621273,t3nonSTEM,,-1,318.00136809621273,320,1,5,0,1,1,9,-1,0,1.0,1,-1
3811,3811,3811,294,5,550,550,skilled3,3.2946931780143087,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,1.0,1,-1
3812,3812,3812,294,6,550,550,skilled3,3.8754156245200595,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3813,3813,3813,294,7,550,550,skilled3,3.432457197602593,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,2,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3814,3814,3814,294,8,550,550,skilled3,3.9536607720971024,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,3,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3815,3815,3815,294,9,550,550,skilled3,3.318565687284346,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,4,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3816,3816,3816,294,10,550,550,skilled3,3.8566957509708173,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,5,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3817,3817,3817,294,11,550,550,skilled2,2.9616595907942673,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,6,nonSTEM,318.00136809621273,skilled,1,-1,318.00136809621273,320,1,7,0,2,5,9,3,0,6.0,6,2
3818,3818,3818,294,12,550,550,skilled2,3.258013965243859,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,6,nonSTEM,318.00136809621273,skilled,1,-1,318.00136809621273,320,1,7,0,2,5,9,3,0,5.0,5,1
3819,3819,3819,294,13,550,550,skilled3,4.004742743893303,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,6,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,5.0,5,1
3820,3820,3820,294,14,550,550,skilled3,4.522435379014551,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,7,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3821,3821,3821,294,15,550,550,skilled3,4.230672795587853,9.37089019903411,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,8,nonSTEM,318.00136809621273,skilled,2,-1,318.00136809621273,320,1,7,0,2,6,9,3,0,6.0,6,2
3822,3822,3822,295,1,650,550,nonSTEM,294.11364982176104,-0.0463432855505967,1,340,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,281.0284124554403,t1,,-1,294.11364982176104,280,1,6,0,1,1,109,-1,0,,-1,-1
3823,3823,3823,295,2,650,550,nonSTEM,300.0,-0.0463432855505967,1,340,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,281.0284124554403,t1nonSTEM,,-1,297.05682491088055,280,1,1,0,1,1,109,-1,0,1.0,1,-1
3824,3824,3824,295,3,650,550,nonSTEM,265.0,-0.0463432855505967,1,340,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,281.0284124554403,STEMReqNotMet,,-1,286.3712166072537,280,1,3,0,1,1,109,-1,0,1.0,1,-1
3825,3825,3825,295,4,650,550,nonSTEM,265.0,-0.0463432855505967,1,340,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,281.0284124554403,t3nonSTEM,,-1,281.0284124554403,280,1,5,0,1,1,109,-1,0,1.0,1,-1
3826,3826,3826,295,5,650,550,skilled3,3.219867224348091,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,1.0,1,-1
3827,3827,3827,295,6,650,550,hp,0.0,-0.0463432855505967,1,340,priv_nonrel,hp,0,0,0,hp,0,0,0,0,1,nonSTEM,281.0284124554403,skilled,,-1,281.0284124554403,280,1,7,0,0,2,109,17,0,6.0,6,2
3828,3828,3828,295,7,650,550,skilled3,3.2488381476992414,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,1,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,2.0,2,3
3829,3829,3829,295,8,650,550,skilled3,3.166812684984808,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,2,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3830,3830,3830,295,9,650,550,skilled3,3.69254880381718,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,3,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3831,3831,3831,295,10,650,550,skilled3,2.4426103540462036,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,4,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3832,3832,3832,295,11,650,550,skilled3,3.472824680812576,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,5,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3833,3833,3833,295,12,650,550,skilled3,3.7582597463945646,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,6,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3834,3834,3834,295,13,650,550,skilled3,3.853142143355852,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,7,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3835,3835,3835,295,14,650,550,skilled3,3.7862162132882626,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,8,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3836,3836,3836,295,15,650,550,skilled3,3.665500663335772,-0.0463432855505967,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,1,0,0,9,nonSTEM,281.0284124554403,skilled,2,-1,281.0284124554403,280,1,7,0,2,6,109,17,0,6.0,6,2
3837,3837,3837,296,1,550,650,nonSTEM,265.600724411527,3.43793375251939,0,380,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,STEM,348.90018110288173,t1,,-1,265.600724411527,340,1,6,1,1,1,136,-1,0,,-1,-1
3838,3838,3838,296,2,550,650,STEM,390.0,3.43793375251939,0,380,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,STEM,348.90018110288173,t1nonSTEM,,-1,327.80036220576346,340,1,1,1,1,0,136,-1,0,1.0,1,-1
3839,3839,3839,296,3,550,650,STEM,395.0,3.43793375251939,0,380,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,STEM,348.90018110288173,STEMReqMet,,-1,350.20024147050896,340,1,2,1,1,0,136,-1,0,0.0,0,-1
3840,3840,3840,296,4,550,650,STEM,345.0,3.43793375251939,0,380,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,STEM,348.90018110288173,t3STEM,,-1,348.90018110288173,340,1,4,1,1,0,136,-1,0,0.0,0,-1
3841,3841,3841,296,5,550,650,skilled2,2.2459505450018615,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,0,STEM,348.90018110288173,skilled,1,-1,348.90018110288173,340,1,7,1,2,5,136,18,0,0.0,0,-1
3842,3842,3842,296,6,550,650,skilled2,2.6849463718136195,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,0,STEM,348.90018110288173,skilled,1,-1,348.90018110288173,340,1,7,1,2,5,136,18,0,5.0,5,1
3843,3843,3843,296,7,550,650,skilled2,2.7318892339640763,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,2,0,STEM,348.90018110288173,skilled,1,-1,348.90018110288173,340,1,7,1,2,5,136,18,0,5.0,5,1
3844,3844,3844,296,8,550,650,skilled2,3.3385868375622385,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,3,0,STEM,348.90018110288173,skilled,1,-1,348.90018110288173,340,1,7,1,2,5,136,18,0,5.0,5,1
3845,3845,3845,296,9,550,650,skilled2,2.7003911775350318,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,4,0,STEM,348.90018110288173,skilled,1,-1,348.90018110288173,340,1,7,1,2,5,136,18,0,5.0,5,1
3846,3846,3846,296,10,550,650,skilled1,4.045840000538509,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled1,0,0,0,5,0,STEM,348.90018110288173,skilled,0,-1,348.90018110288173,340,1,7,1,2,4,136,18,0,5.0,5,1
3847,3847,3847,296,11,550,650,skilled1,4.266437951853549,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled1,0,0,1,5,0,STEM,348.90018110288173,skilled,0,-1,348.90018110288173,340,1,7,1,2,4,136,18,0,4.0,4,0
3848,3848,3848,296,12,550,650,skilled1,4.512850617448002,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled1,0,0,2,5,0,STEM,348.90018110288173,skilled,0,-1,348.90018110288173,340,1,7,1,2,4,136,18,0,4.0,4,0
3849,3849,3849,296,13,550,650,skilled1,4.516299890049618,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled1,0,0,3,5,0,STEM,348.90018110288173,skilled,0,-1,348.90018110288173,340,1,7,1,2,4,136,18,0,4.0,4,0
3850,3850,3850,296,14,550,650,skilled1,3.949238339380828,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled1,0,0,4,5,0,STEM,348.90018110288173,skilled,0,-1,348.90018110288173,340,1,7,1,2,4,136,18,0,4.0,4,0
3851,3851,3851,296,15,550,650,skilled1,3.9607040301155756,3.43793375251939,0,380,priv_nonrel,lwage,0,0,0,skilled1,0,0,5,5,0,STEM,348.90018110288173,skilled,0,-1,348.90018110288173,340,1,7,1,2,4,136,18,0,4.0,4,0
3852,3852,3852,297,1,480,490,nonSTEM,320.538385705974,7.25849465706355,0,280,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,288.8845964264935,t1,,-1,320.538385705974,280,1,6,0,1,1,184,-1,0,,-1,-1
3853,3853,3853,297,2,480,490,nonSTEM,295.0,7.25849465706355,0,280,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,288.8845964264935,t1nonSTEM,,-1,307.769192852987,280,1,1,0,1,1,184,-1,0,1.0,1,-1
3854,3854,3854,297,3,480,490,nonSTEM,290.0,7.25849465706355,0,280,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,288.8845964264935,STEMReqNotMet,,-1,301.846128568658,280,1,3,0,1,1,184,-1,0,1.0,1,-1
3855,3855,3855,297,4,480,490,nonSTEM,250.0,7.25849465706355,0,280,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,288.8845964264935,t3nonSTEM,,-1,288.8845964264935,280,1,5,0,1,1,184,-1,0,1.0,1,-1
3856,3856,3856,297,5,480,490,skilled3,2.9120049524822735,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,288.8845964264935,skilled,2,-1,288.8845964264935,280,1,7,0,2,6,184,29,0,1.0,1,-1
3857,3857,3857,297,6,480,490,skilled3,2.239603494376685,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,288.8845964264935,skilled,2,-1,288.8845964264935,280,1,7,0,2,6,184,29,0,6.0,6,2
3858,3858,3858,297,7,480,490,skilled3,2.771127519447684,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,2,nonSTEM,288.8845964264935,skilled,2,-1,288.8845964264935,280,1,7,0,2,6,184,29,0,6.0,6,2
3859,3859,3859,297,8,480,490,skilled3,3.03245468918412,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,3,nonSTEM,288.8845964264935,skilled,2,-1,288.8845964264935,280,1,7,0,2,6,184,29,0,6.0,6,2
3860,3860,3860,297,9,480,490,skilled2,3.6697038377852524,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,6.0,6,2
3861,3861,3861,297,10,480,490,skilled2,3.5148766086409884,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,5.0,5,1
3862,3862,3862,297,11,480,490,skilled2,3.338621575036404,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,2,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,5.0,5,1
3863,3863,3863,297,12,480,490,skilled2,3.9462074374575713,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,3,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,5.0,5,1
3864,3864,3864,297,13,480,490,skilled2,3.4461690327842995,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,4,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,5.0,5,1
3865,3865,3865,297,14,480,490,skilled2,3.8338864309951504,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,5,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,5.0,5,1
3866,3866,3866,297,15,480,490,skilled2,3.921286927509375,7.25849465706355,0,280,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,6,4,nonSTEM,288.8845964264935,skilled,1,-1,288.8845964264935,280,1,7,0,2,5,184,29,0,5.0,5,1
3867,3867,3867,298,1,550,550,nonSTEM,316.449000226683,0.0699008788074482,1,360,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,320.36225005667075,t1,,-1,316.449000226683,320,2,6,0,1,1,248,-1,0,,-1,-1
3868,3868,3868,298,2,550,550,nonSTEM,350.0,0.0699008788074482,1,360,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,320.36225005667075,t1nonSTEM,,-1,333.2245001133415,320,2,1,0,1,1,248,-1,0,1.0,1,-1
3869,3869,3869,298,3,550,550,nonSTEM,260.0,0.0699008788074482,1,360,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,320.36225005667075,STEMReqNotMet,,-1,308.8163334088943,320,2,3,0,1,1,248,-1,0,1.0,1,-1
3870,3870,3870,298,4,550,550,nonSTEM,355.0,0.0699008788074482,1,360,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,320.36225005667075,t3nonSTEM,,-1,320.36225005667075,320,2,5,0,1,1,248,-1,0,1.0,1,-1
3871,3871,3871,298,5,550,550,hp,0.0,0.0699008788074482,1,360,priv_rel,hp,0,0,0,hp,0,0,0,0,0,nonSTEM,320.36225005667075,skilled,,-1,320.36225005667075,320,2,7,0,0,2,248,19,0,1.0,1,-1
3872,3872,3872,298,6,550,550,skilled1,2.5536735418945544,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled1,0,1,0,0,0,nonSTEM,320.36225005667075,skilled,0,-1,320.36225005667075,320,2,7,0,2,4,248,19,0,2.0,2,3
3873,3873,3873,298,7,550,550,skilled1,2.819508599005945,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled1,0,1,1,0,0,nonSTEM,320.36225005667075,skilled,0,-1,320.36225005667075,320,2,7,0,2,4,248,19,0,4.0,4,0
3874,3874,3874,298,8,550,550,skilled1,3.468819727532379,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled1,0,1,2,0,0,nonSTEM,320.36225005667075,skilled,0,-1,320.36225005667075,320,2,7,0,2,4,248,19,0,4.0,4,0
3875,3875,3875,298,9,550,550,skilled2,4.053668256577479,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,0,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,4.0,4,0
3876,3876,3876,298,10,550,550,skilled2,3.740908670286137,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,1,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,5.0,5,1
3877,3877,3877,298,11,550,550,skilled2,3.4990727045168963,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,2,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,5.0,5,1
3878,3878,3878,298,12,550,550,skilled2,3.6432284709870686,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,3,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,5.0,5,1
3879,3879,3879,298,13,550,550,skilled2,3.360535238920995,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,4,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,5.0,5,1
3880,3880,3880,298,14,550,550,skilled2,3.6387808312706946,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,5,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,5.0,5,1
3881,3881,3881,298,15,550,550,skilled2,4.024856403738509,0.0699008788074482,1,360,priv_rel,lwage,0,0,0,skilled2,0,1,3,6,0,nonSTEM,320.36225005667075,skilled,1,-1,320.36225005667075,320,2,7,0,2,5,248,19,0,5.0,5,1
3882,3882,3882,299,1,450,450,nonSTEM,279.308071433856,5.24144404738051,0,310,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,t1,,2,279.308071433856,0,2,6,0,1,1,176,-1,1,,-1,-1
3883,3883,3883,299,2,450,450,unskilled,2.679738689275845,5.24144404738051,0,310,priv_rel,lwage,0,0,0,unskilled,0,0,0,0,0,dropout,0.0,t1nonSTEM,,2,279.308071433856,0,2,1,0,2,3,176,-1,1,1.0,1,-1
3884,3884,3884,300,1,650,650,nonSTEM,332.092728763517,4.495795299316669,1,310,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,306.77318219087925,t1,,-1,332.092728763517,300,0,6,0,1,1,127,-1,0,,-1,-1
3885,3885,3885,300,2,650,650,nonSTEM,305.0,4.495795299316669,1,310,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,306.77318219087925,t1nonSTEM,,-1,318.5463643817585,300,0,1,0,1,1,127,-1,0,1.0,1,-1
